verification_id,source_file,channel,review_status,predicted_count,corrected_count,count_error,event_tp,event_fp,event_fn,max_heatmap
Broadband_Data_2026.03.27_14.36.00_we_seg003,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,model_verified,1,1,0,1,0,0,0.9968164563179016
Broadband_Data_2026.03.27_14.36.00_we_seg004,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,model_verified,1,1,0,1,0,0,0.9969235062599182
Broadband_Data_2026.03.27_14.36.00_we_seg005,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,model_verified,3,3,0,3,0,0,0.9971646666526794
Broadband_Data_2026.03.27_14.36.00_we_seg006,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,model_verified,3,3,0,3,0,0,0.9978013634681702
Broadband_Data_2026.03.27_14.36.00_we_seg007,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,model_verified,1,1,0,1,0,0,0.9967785477638245
Broadband_Data_2026.03.27_14.36.00_we_seg008,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,model_verified,1,1,0,1,0,0,0.9965992569923401
Broadband_Data_2026.03.27_14.36.00_we_seg009,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,model_verified,1,1,0,1,0,0,0.9967558979988098
Broadband_Data_2026.03.27_14.36.00_we_seg010,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,model_verified,1,1,0,1,0,0,0.9971017241477966
Broadband_Data_2026.03.27_14.36.00_we_seg011,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,model_verified,1,1,0,1,0,0,0.9968605041503906
Broadband_Data_2026.03.27_14.36.00_we_seg012,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,model_verified,1,1,0,1,0,0,0.9970056414604187
Broadband_Data_2026.03.27_14.36.00_we_seg013,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,model_verified,2,2,0,2,0,0,0.9972971081733704
Broadband_Data_2026.03.27_14.36.00_we_seg014,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,model_verified,2,2,0,2,0,0,0.9970564842224121
Broadband_Data_2026.03.27_14.36.00_we_seg015,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,model_verified,2,2,0,2,0,0,0.9971047043800354
Broadband_Data_2026.03.27_14.36.00_we_seg016,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,model_verified,1,1,0,1,0,0,0.9968425035476685
Broadband_Data_2026.03.27_14.36.00_we_seg017,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,model_verified,1,1,0,1,0,0,0.99739670753479
Broadband_Data_2026.03.27_14.36.00_we_seg018,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,model_verified,1,1,0,1,0,0,0.9971131086349487
Broadband_Data_2026.03.27_14.36.00_we_seg019,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,model_verified,2,2,0,2,0,0,0.9971227049827576
Broadband_Data_2026.03.27_14.36.00_we_seg020,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,model_verified,1,1,0,1,0,0,0.9972251653671265
Broadband_Data_2026.03.27_14.36.00_we_seg021,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,model_verified,2,2,0,2,0,0,0.9969197511672974
Broadband_Data_2026.03.27_14.36.00_we_seg022,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,model_verified,1,1,0,1,0,0,0.9970170259475708
Broadband_Data_2026.03.27_14.36.00_we_seg023,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,model_verified,2,2,0,2,0,0,0.9970765113830566
Broadband_Data_2026.03.27_14.36.00_we_seg024,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,model_verified,1,1,0,1,0,0,0.9969282746315002
Broadband_Data_2026.03.27_14.36.00_we_seg025,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,model_verified,1,1,0,1,0,0,0.9971044659614563
Broadband_Data_2026.03.27_14.36.00_we_seg026,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,model_verified,1,1,0,1,0,0,0.996915340423584
Broadband_Data_2026.03.27_14.36.00_we_seg027,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,model_verified,1,1,0,1,0,0,0.9970329999923706
Broadband_Data_2026.03.27_14.36.00_we_seg028,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,model_verified,1,1,0,1,0,0,0.996978759765625
Broadband_Data_2026.03.27_14.36.00_we_seg029,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,model_verified,2,2,0,2,0,0,0.997338593006134
Broadband_Data_2026.03.27_18.24.00_ns_seg000,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,model_verified,3,3,0,3,0,0,0.989482045173645
Broadband_Data_2026.03.27_18.24.00_ns_seg001,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,model_verified,1,1,0,1,0,0,0.44464969635009766
Broadband_Data_2026.03.27_18.24.00_ns_seg002,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,model_verified,4,4,0,4,0,0,0.6612758636474609
Broadband_Data_2026.03.27_18.24.00_ns_seg003,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,model_verified,4,4,0,4,0,0,0.49692684412002563
Broadband_Data_2026.03.27_18.24.00_ns_seg004,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,model_verified,5,5,0,5,0,0,0.9625775218009949
Broadband_Data_2026.03.27_18.24.00_ns_seg005,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,model_verified,1,1,0,1,0,0,0.4733435809612274
Broadband_Data_2026.03.27_18.24.00_ns_seg006,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,model_verified,2,2,0,2,0,0,0.6151440739631653
Broadband_Data_2026.03.27_18.24.00_ns_seg007,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,model_verified,4,4,0,4,0,0,0.9430744051933289
Broadband_Data_2026.03.27_18.24.00_ns_seg008,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,model_verified,4,4,0,4,0,0,0.7644128799438477
Broadband_Data_2026.03.27_18.24.00_ns_seg009,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,model_verified,8,8,0,8,0,0,0.9349485635757446
Broadband_Data_2026.03.27_18.24.00_ns_seg010,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,model_verified,7,7,0,7,0,0,0.9772453904151917
Broadband_Data_2026.03.27_18.24.00_ns_seg011,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,model_verified,4,4,0,4,0,0,0.9894654750823975
Broadband_Data_2026.03.27_18.24.00_ns_seg012,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,model_verified,3,3,0,3,0,0,0.9621092081069946
Broadband_Data_2026.03.27_18.24.00_ns_seg013,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,model_verified,5,5,0,5,0,0,0.982684314250946
Broadband_Data_2026.03.27_18.24.00_ns_seg014,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,model_verified,7,7,0,7,0,0,0.91550213098526
Broadband_Data_2026.03.27_18.24.00_ns_seg015,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,model_verified,1,1,0,1,0,0,0.4972001612186432
Broadband_Data_2026.03.27_18.24.00_ns_seg016,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,model_verified,2,2,0,2,0,0,0.8259114027023315
Broadband_Data_2026.03.27_18.24.00_ns_seg017,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,model_verified,1,1,0,1,0,0,0.7937852144241333
Broadband_Data_2026.03.27_18.24.00_ns_seg018,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,model_verified,5,5,0,5,0,0,0.9820544719696045
Broadband_Data_2026.03.27_18.24.00_ns_seg019,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,model_verified,6,6,0,6,0,0,0.9585483074188232
Broadband_Data_2026.03.27_18.24.00_ns_seg020,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,model_verified,2,2,0,2,0,0,0.8113443851470947
Broadband_Data_2026.03.27_18.24.00_ns_seg021,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,model_verified,1,1,0,1,0,0,0.3165360987186432
Broadband_Data_2026.03.27_18.24.00_ns_seg022,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,model_verified,6,6,0,6,0,0,0.7501468062400818
Broadband_Data_2026.03.27_18.24.00_ns_seg023,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,model_verified,7,7,0,7,0,0,0.76423579454422
Broadband_Data_2026.03.27_18.24.00_ns_seg024,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,model_verified,6,6,0,6,0,0,0.9947984218597412
Broadband_Data_2026.03.27_18.24.00_ns_seg025,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,model_verified,5,5,0,5,0,0,0.9873487949371338
Broadband_Data_2026.03.27_18.24.00_ns_seg026,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,model_verified,3,3,0,3,0,0,0.5891923904418945
Broadband_Data_2026.03.27_18.24.00_ns_seg027,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,model_verified,10,10,0,10,0,0,0.8518257737159729
Broadband_Data_2026.03.27_18.24.00_ns_seg028,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,model_verified,6,6,0,6,0,0,0.7532778978347778
Broadband_Data_2026.03.27_18.24.00_ns_seg029,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,model_verified,3,3,0,3,0,0,0.9773244261741638
Broadband_Data_2026.03.27_18.24.00_we_seg000,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,model_verified,2,2,0,2,0,0,0.9968996047973633
Broadband_Data_2026.03.27_18.24.00_we_seg001,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,model_verified,1,1,0,1,0,0,0.9971408843994141
Broadband_Data_2026.03.27_18.24.00_we_seg002,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,model_verified,1,1,0,1,0,0,0.9971108436584473
Broadband_Data_2026.03.27_18.24.00_we_seg003,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,model_verified,1,1,0,1,0,0,0.996924102306366
Broadband_Data_2026.03.27_18.24.00_we_seg004,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,model_verified,2,2,0,2,0,0,0.996735155582428
Broadband_Data_2026.03.27_18.24.00_we_seg005,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,model_verified,1,1,0,1,0,0,0.9964885711669922
Broadband_Data_2026.03.27_18.24.00_we_seg006,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,model_verified,1,1,0,1,0,0,0.9964626431465149
Broadband_Data_2026.03.27_18.24.00_we_seg007,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,model_verified,1,1,0,1,0,0,0.996206521987915
Broadband_Data_2026.03.27_18.24.00_we_seg008,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,model_verified,1,1,0,1,0,0,0.9968175888061523
Broadband_Data_2026.03.27_18.24.00_we_seg009,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,model_verified,1,1,0,1,0,0,0.9970412850379944
Broadband_Data_2026.03.27_18.24.00_we_seg010,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,model_verified,3,3,0,3,0,0,0.9971145391464233
Broadband_Data_2026.03.27_18.24.00_we_seg011,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,model_verified,1,1,0,1,0,0,0.9970165491104126
Broadband_Data_2026.03.27_18.24.00_we_seg012,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,model_verified,3,3,0,3,0,0,0.9967549443244934
Broadband_Data_2026.03.27_18.24.00_we_seg013,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,model_verified,3,3,0,3,0,0,0.9969246983528137
Broadband_Data_2026.03.27_18.24.00_we_seg014,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,model_verified,1,1,0,1,0,0,0.9971078038215637
Broadband_Data_2026.03.27_18.24.00_we_seg015,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,model_verified,1,1,0,1,0,0,0.997077226638794
Broadband_Data_2026.03.27_18.24.00_we_seg016,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,model_verified,2,2,0,2,0,0,0.9970075488090515
Broadband_Data_2026.03.27_18.24.00_we_seg017,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,model_verified,1,1,0,1,0,0,0.9970777034759521
Broadband_Data_2026.03.27_18.24.00_we_seg018,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,manual_corrected,2,1,1,1,1,0,0.9968468546867371
Broadband_Data_2026.03.27_18.24.00_we_seg019,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,model_verified,3,3,0,3,0,0,0.9969956874847412
Broadband_Data_2026.03.27_18.24.00_we_seg020,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,model_verified,1,1,0,1,0,0,0.9970818161964417
Broadband_Data_2026.03.27_18.24.00_we_seg021,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,model_verified,1,1,0,1,0,0,0.9969538450241089
Broadband_Data_2026.03.27_18.24.00_we_seg022,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,model_verified,2,2,0,2,0,0,0.996971607208252
Broadband_Data_2026.03.27_18.24.00_we_seg023,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,manual_corrected,2,1,1,1,1,0,0.9971110820770264
Broadband_Data_2026.03.27_18.24.00_we_seg024,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,model_verified,4,4,0,4,0,0,0.9963911175727844
Broadband_Data_2026.03.27_18.24.00_we_seg025,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,model_verified,3,3,0,3,0,0,0.9966413974761963
Broadband_Data_2026.03.27_18.24.00_we_seg026,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,model_verified,2,2,0,2,0,0,0.9966884255409241
Broadband_Data_2026.03.27_18.24.00_we_seg027,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,model_verified,1,1,0,1,0,0,0.9969692826271057
Broadband_Data_2026.03.27_18.24.00_we_seg028,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,model_verified,3,3,0,3,0,0,0.9973382353782654
Broadband_Data_2026.03.27_18.24.00_we_seg029,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,model_verified,1,1,0,1,0,0,0.9969437718391418
Broadband_Data_2026.03.27_18.25.00_ns_seg000,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,model_verified,4,4,0,4,0,0,0.6133702993392944
Broadband_Data_2026.03.27_18.25.00_ns_seg001,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,model_verified,2,2,0,2,0,0,0.6982260942459106
Broadband_Data_2026.03.27_18.25.00_ns_seg002,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,model_verified,5,5,0,5,0,0,0.8066056370735168
Broadband_Data_2026.03.27_18.25.00_ns_seg003,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,model_verified,4,4,0,4,0,0,0.9433885216712952
Broadband_Data_2026.03.27_18.25.00_ns_seg004,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,model_verified,5,5,0,5,0,0,0.6253031492233276
Broadband_Data_2026.03.27_18.25.00_ns_seg005,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,model_verified,1,1,0,1,0,0,0.31288450956344604
Broadband_Data_2026.03.27_18.25.00_ns_seg006,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,model_verified,1,1,0,1,0,0,0.3983722925186157
Broadband_Data_2026.03.27_18.25.00_ns_seg007,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,model_verified,2,2,0,2,0,0,0.5195966958999634
Broadband_Data_2026.03.27_18.25.00_ns_seg008,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,model_verified,5,5,0,5,0,0,0.8925662636756897
Broadband_Data_2026.03.27_18.25.00_ns_seg009,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,model_verified,2,2,0,2,0,0,0.5248171091079712
Broadband_Data_2026.03.27_18.25.00_ns_seg010,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,model_verified,4,4,0,4,0,0,0.9562526941299438
Broadband_Data_2026.03.27_18.25.00_ns_seg011,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,model_verified,6,6,0,6,0,0,0.9810398817062378
Broadband_Data_2026.03.27_18.25.00_ns_seg012,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,model_verified,4,4,0,4,0,0,0.830365002155304
Broadband_Data_2026.03.27_18.25.00_ns_seg013,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,model_verified,3,3,0,3,0,0,0.5638101696968079
Broadband_Data_2026.03.27_18.25.00_ns_seg014,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,model_verified,2,2,0,2,0,0,0.9252660274505615
Broadband_Data_2026.03.27_18.25.00_ns_seg015,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,model_verified,0,0,0,0,0,0,0.24732233583927155
Broadband_Data_2026.03.27_18.25.00_ns_seg016,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,model_verified,2,2,0,2,0,0,0.6116501688957214
Broadband_Data_2026.03.27_18.25.00_ns_seg017,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,model_verified,7,7,0,7,0,0,0.9565569162368774
Broadband_Data_2026.03.27_18.25.00_ns_seg018,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,model_verified,5,5,0,5,0,0,0.9489976763725281
Broadband_Data_2026.03.27_18.25.00_ns_seg019,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,model_verified,5,5,0,5,0,0,0.9814878702163696
Broadband_Data_2026.03.27_18.25.00_ns_seg020,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,model_verified,1,1,0,1,0,0,0.3539803922176361
Broadband_Data_2026.03.27_18.25.00_ns_seg021,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,model_verified,4,4,0,4,0,0,0.9467698335647583
Broadband_Data_2026.03.27_18.25.00_ns_seg022,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,model_verified,4,4,0,4,0,0,0.7805461287498474
Broadband_Data_2026.03.27_18.25.00_ns_seg023,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,model_verified,7,7,0,7,0,0,0.8117992877960205
Broadband_Data_2026.03.27_18.25.00_ns_seg024,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,model_verified,4,4,0,4,0,0,0.9605854153633118
Broadband_Data_2026.03.27_18.25.00_ns_seg025,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,model_verified,5,5,0,5,0,0,0.9691253900527954
Broadband_Data_2026.03.27_18.25.00_ns_seg026,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,model_verified,4,4,0,4,0,0,0.9839000701904297
Broadband_Data_2026.03.27_18.25.00_ns_seg027,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,model_verified,3,3,0,3,0,0,0.5112223029136658
Broadband_Data_2026.03.27_18.25.00_ns_seg028,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,model_verified,4,4,0,4,0,0,0.9495798945426941
Broadband_Data_2026.03.27_18.25.00_ns_seg029,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,model_verified,4,4,0,4,0,0,0.6178592443466187
Broadband_Data_2026.03.27_18.25.00_we_seg000,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,model_verified,1,1,0,1,0,0,0.9970487952232361
